date,concordance
2005,مقيم مسن يتعرض للسرقة مرتين تعرض مقيم مسن لعمليتي سطو وسرقة لمرتين متتاليتين وهو داخل مسكنه الشعبي الذي يقيم فيه وحيدا منذ عقود طويلة من الزمن في احدى ضواحي مدينة جازان الشعبية وقد فقد المسن المقيم بعد حادثتي السرقة مبلغا ماليا كبيرا يقدر الف ريال هي تحويشة عمره وكل ما يملكه وكان الرجل المسن داخل مسكنه الصغير يغط في نوم عميق ليلا عندما حدثت له السرقة الأولى اذ سطا عليه ثلاثة من اللصوص 
2005,مريض نفسي يعد عيون القطط على الطريق الدائري السريع تفاجأ عدد من سائقي السيارات في الطريق الدائري الشمالي برجل يبدو في الثلاثينات من عمره يمشي وسط الطريق بهدوء وتؤده على عيون القطط غير عابىء بالسيارات التي تسير بجانبه وقال شاهد عيان شاهد الرجل وهو يمشي تفاجأت بوجود شخص يتمشى على الطريق بكل هدوء فقمت مسرعا بالاتصال على الجهات الأمنية لابلاغهم بما يحدث وأضاف ان الرجل وبدون مبالغة مشى 
2005,كسر في الرجل فايزة حسن سنة حالتها 
2005,عائشة عبدالله لاحق سنة كسر في الرجل 
2005,وفاة أسرة في حادث على الطريق الساحلي لقيت اسرة مكونة من رجل وزوجته الحامل مصرعها في حادث على الطريق الساحلي جدة القنفذة جازان اثر انقلاب سيارتهم خمس مرات وتفاصيل الحادث ان الرجل وزوجته الحامل كانا عائدين من مركز حلي بعد ان قضيا اجازتهما بين اهلهما ومتوجهين الى مدينة جدة في سيارة من نوع كامري وبالقرب من مركز القوز جنوبا وقع حادث الانقلاب نتيجة السرعة الزائدة حيث انقلبت السيارة خمس مرات 
2005,العثور على جثة متحللة داخل خزان ماء بالطائف عثرت الجهات الأمنية بمحافظة الطائف على جثة لرجل ستيني متحللة داخل خزان للمياه بسكنه بحي الفيصلية حيث تلقت الجهات الأمنية بلاغا من جيران المتوفى بوجود رائحة كريهة تنبعث من المنزل وقد باشرت شرطة الفيصلية والدفاع المدني بعد كسر باب المنزل وعند البحث وجد الرجل داخل خزان للمياه وقد تحللت أجزاء كبيرة منه ولا يذكر أن الرجل يسكن بمفرده منذ سنوات 
2005,الاتصالات تلزم مقيما بدفع ثلاثة آلاف ريال قيمة فاتورته بينما حده الائتماني خمسمائة ريال تعرض مقيم مسن يدعى م الزيات سوري الجنسية الى عملية سرقة وللمرة الثانية خلال اشهر قليلة تفصل بين الحادثتين غير ان الأخيرة كلفته ثلاثة آلاف ريال مضافة الى خسارة هاتفه الخلوي الا ان الرجل الضحية يعتبر الخسارة الأكبر هي خسارة شريحته التي تحوي عشرات الأرقام والتي على حد قوله لا يمكن تعويضها هذا ما 
2005,سطو على احد المحلات التجارية بساجر تحت تهديد السلاح تمكن افراد مركز شرطة ساجر من القبض على شخص وزوجتيه من جنسية عربية وذلك في اقل من ساعة من قيامه بعملية سطو مسلح لاحد المحلات التجارية بساجر والمقابلة لمركز الشرطة وتكمن تفاصيل القصة عندما استوقف الجاني سيارته عند المحل ونزلت زوجتاه الى داخل المحل وتم اخذ بعض المواد التموينية عند ذلك دخل الرجل وقام بوضع المسدس على رأس العامل وساعدته احدى زوجاته 
2005,سيارة مسرعة تصرع مسنا حاول عبور الطريق بالعرضية دهست سيارة مسرعة يوم الثلاثاء الماضي مسنا كان يحاول عبور الطريق الرئيسي بالعرضية الجنوبية حيث توفي الرجل المسن في الحادث ويدعى تركي أحمد الحارثي عاما تم نقله إلى المركز الصحي بالمعقص لمعاينة الجثة واصدار التقارير الطبية اللازمة باشرت شرطة العرضية الجنوبية الحادث وشرعت في تحقيقاتها شهود عيان اكدوا حاجة هذه المنطقة إلى جسر للمشاة 
2005,اعتداء من عدد من الطلاب وبعض أولياء أمورهم وتهشيم زجاج سيارة المدير واصلت مشكلة معلمي مدرسة الخالدية أحداثها المتسارعة بعد أن تم إلقاء القبض على الرجل الذي هدد المعلم م م ا أمام الطلاب والمعلمين حيث تفاجأوا بأحد طلاب المدرسة يقوم بتحطيم وتهشيم زجاج سيارة مدير المدرسة يحيى القحطاني ومن ثم توجه إلى باقي سيارات المعلمين في محاولة منه لتحطيم زجاجها مدير المدرسة تحدث ل لرياض قائلا 
2005,مجهولون يقتحمون منزل مسن ويضربونه بآلة حادة ويسلبون ما معه هاجم مجهولون رجلا مسنا عاما ويدعى علي عبدالله العامري الملقب بدوس بقرية الملحة بالعوامر بالعرضية الشمالية وذلك ظهر يوم الاثنين الماضي عندما اقتحموا منزله وهو في غرفته نائم وضربوه بهراوة حديد على رأسه وحاول مقاومتهم ولكنه لم يستطع لشدة الضربة والنزيف الشديد الذي تعرض له وسلبوا ما معه من نقود ثم ولوا هاربين وقد تمكن الرجل المسن والذي 
2005,افاد شهود عيان بأنهم شاهدوا الرجل وقد طفت 
2005,يرغب أن الرجل الكبير هو الذي يكون على المرور كبيرة جدا فهذا الرجل الكبير كان خلف 
2005,أن يزوج الرجل ابنته على أن يزوجه الآخر 
2005,السابق حكرا على الرجل واشارت بيطار إلى مضاعفا عن الجهد الذي يبذله الرجل لكي تثبت 
2005,وقف الرجل يلوم نفسه كيف نفع الله بعلم 
